,player,pts,ast,trb,orb,drb,stl,blk,tov,g,mp,fg,fga,fg%,efg%,ft,fta,ft%
498,Trey Lyles,8.12,1.05,4.46,0.89,3.57,0.38,0.34,0.83,59.8,18.56,2.88,6.41,0.45,0.52,1.45,1.88,0.75
499,Jodie Meeks,8.12,1.02,1.91,0.24,1.66,0.58,0.08,0.63,49.92,19.18,2.76,6.62,0.41,0.51,1.32,1.5,0.88
500,Wayne Ellington,8.11,1.15,2.05,0.29,1.78,0.61,0.08,0.66,53.0,20.96,2.89,7.05,0.41,0.53,0.66,0.79,0.85
501,Marcus Fizer,8.1,0.92,3.9,1.05,2.85,0.3,0.2,1.12,35.25,16.75,3.28,7.2,0.46,0.47,1.48,2.17,0.65
502,Kent Bazemore,8.09,1.68,3.12,0.34,2.76,0.96,0.43,1.33,56.57,20.29,2.86,6.99,0.4,0.48,1.32,1.86,0.7
503,Greivis Vásquez,8.09,4.34,2.18,0.27,1.93,0.49,0.11,1.63,53.33,22.18,3.03,7.4,0.39,0.46,1.1,1.3,0.82
504,Daniel Theis,8.08,1.27,4.86,1.41,3.45,0.48,0.82,0.86,42.5,20.45,3.22,6.08,0.53,0.58,1.02,1.57,0.67
505,Nic Claxton,8.07,1.2,5.72,1.72,4.0,0.55,1.35,0.82,42.5,20.42,3.45,5.25,0.64,0.64,1.15,2.15,0.53
506,Bryn Forbes,8.07,1.08,1.42,0.17,1.27,0.32,0.04,0.67,56.22,17.93,2.87,6.69,0.42,0.53,0.8,0.94,0.86
507,Dorian Finney-Smith,8.07,1.44,4.59,1.52,3.07,0.79,0.43,0.9,58.44,27.93,2.94,7.0,0.42,0.52,0.71,0.96,0.74
508,Tony Allen,8.07,1.29,3.41,1.2,2.21,1.36,0.41,1.39,58.57,21.57,3.14,6.53,0.48,0.49,1.66,2.34,0.69
509,Predrag Drobnjak,8.03,0.77,3.5,1.1,2.37,0.53,0.4,0.9,71.33,20.0,3.27,7.8,0.41,0.43,1.23,1.5,0.81
510,Jaylen Nowell,8.02,1.72,1.95,0.42,1.55,0.42,0.18,0.62,46.0,15.8,3.05,6.95,0.43,0.48,1.15,1.35,0.83
511,Derek Fisher,8.02,2.7,1.95,0.26,1.7,0.96,0.09,1.15,62.69,25.17,2.76,7.12,0.38,0.45,1.52,1.78,0.86
512,Killian Hayes,8.0,5.23,2.93,0.37,2.5,1.2,0.43,2.4,56.0,26.37,3.13,8.47,0.37,0.42,0.87,1.1,0.8
513,Willie Green,8.0,1.31,1.73,0.32,1.42,0.51,0.15,0.97,60.92,19.47,3.18,7.49,0.42,0.48,0.92,1.2,0.77
514,Jalen Smith,8.0,0.52,5.12,1.64,3.48,0.24,0.7,0.78,39.4,16.12,3.04,6.14,0.48,0.53,1.26,1.68,0.75
515,Aaron Jackson,8.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,35.0,3.0,9.0,0.33,0.39,1.0,2.0,0.5
516,Marreese Speights,7.99,0.65,4.2,1.42,2.79,0.29,0.52,0.89,65.33,15.37,3.13,6.85,0.46,0.48,1.45,1.83,0.79
517,Jonathan Isaac,7.98,0.92,5.0,1.25,3.75,1.23,1.28,0.95,36.75,21.65,3.02,7.02,0.42,0.48,1.12,1.45,0.73
518,Carlos Delfino,7.98,1.76,3.46,0.54,2.92,0.95,0.18,1.0,63.38,22.84,2.86,7.19,0.4,0.48,0.95,1.26,0.75
519,Aleksej Pokusevski,7.97,2.07,4.87,1.07,3.8,0.53,0.93,1.67,46.67,21.67,3.1,7.97,0.39,0.46,0.63,0.9,0.69
520,Larry Nance Jr.,7.97,1.73,6.2,1.92,4.29,1.14,0.55,0.92,47.75,23.23,3.28,6.08,0.54,0.57,1.03,1.47,0.71
521,Théo Maledon,7.97,3.07,2.87,0.37,2.53,0.77,0.23,1.6,53.33,21.53,2.7,7.13,0.38,0.45,1.5,1.93,0.8
522,Deni Avdija,7.97,2.0,5.5,0.67,4.77,0.73,0.4,1.1,70.67,24.7,2.9,6.83,0.43,0.5,1.13,1.57,0.71
523,Tyler Johnson,7.96,2.14,2.66,0.58,2.1,0.7,0.39,0.84,32.57,21.91,2.81,6.96,0.39,0.48,1.21,1.49,0.8
524,Courtney Alexander,7.9,1.2,1.8,0.6,1.2,0.5,0.1,1.0,66.0,20.6,2.9,7.7,0.38,0.4,1.8,2.2,0.81
525,Ochai Agbaji,7.9,1.1,2.1,0.7,1.3,0.3,0.3,0.7,59.0,20.5,2.8,6.5,0.43,0.53,0.9,1.2,0.81
526,Jaylen Hoard,7.9,1.33,5.97,2.17,3.8,0.67,0.33,0.77,13.0,19.67,3.27,6.67,0.49,0.5,1.0,1.73,0.58
527,Delon Wright,7.88,3.29,3.39,0.85,2.52,1.25,0.38,1.03,49.92,22.09,2.89,6.39,0.45,0.51,1.39,1.73,0.8
528,Juan Dixon,7.88,1.75,1.81,0.35,1.49,0.71,0.08,1.19,51.82,18.73,3.04,7.31,0.41,0.47,1.06,1.25,0.82
529,Shabazz Muhammad,7.87,0.5,2.51,0.9,1.59,0.3,0.1,0.47,45.86,14.31,3.01,6.3,0.47,0.49,1.53,2.03,0.76
530,Mickaël Piétrus,7.83,0.73,2.86,0.66,2.19,0.62,0.38,0.96,51.17,21.03,2.76,6.64,0.41,0.51,1.08,1.61,0.66
531,Shane Battier,7.83,1.72,4.09,1.19,2.91,0.94,0.89,0.82,70.07,29.48,2.77,6.34,0.43,0.53,1.03,1.39,0.75
532,Brandon Bass,7.82,0.7,4.18,1.38,2.82,0.35,0.57,0.87,63.17,19.74,3.04,6.14,0.49,0.49,1.72,2.09,0.81
533,Mike James,7.82,2.94,1.97,0.32,1.63,0.69,0.07,1.25,40.65,19.69,2.88,7.25,0.38,0.43,1.17,1.51,0.74
534,Shabazz Napier,7.81,2.99,2.1,0.36,1.76,0.92,0.15,1.58,50.12,18.86,2.58,6.42,0.4,0.48,1.61,1.95,0.81
535,Channing Frye,7.81,0.94,4.01,0.72,3.29,0.45,0.51,0.77,59.59,20.04,2.92,6.64,0.44,0.53,0.81,0.99,0.83
536,Rondae Hollis-Jefferson,7.8,1.77,5.05,1.37,3.67,0.85,0.53,1.1,50.83,20.22,2.83,6.28,0.46,0.47,2.0,2.77,0.7
537,Marc Jackson,7.77,0.77,3.93,1.53,2.4,0.31,0.2,1.13,52.0,19.01,2.96,6.6,0.45,0.45,1.8,2.23,0.81
538,Precious Achiuwa,7.77,0.83,5.3,1.67,3.6,0.47,0.53,1.0,63.0,18.8,3.07,6.43,0.49,0.52,1.2,1.97,0.6
539,Chris Wilcox,7.75,0.72,4.78,1.52,3.25,0.47,0.37,1.1,51.13,18.91,3.19,5.85,0.55,0.55,1.41,2.21,0.62
540,Isaiah Jackson,7.75,0.55,4.3,1.75,2.6,0.6,1.45,0.95,49.5,15.75,3.0,5.35,0.56,0.57,1.6,2.35,0.67
541,Nickeil Alexander-Walker,7.75,1.96,2.21,0.34,1.9,0.59,0.36,1.1,42.62,17.31,2.82,7.14,0.4,0.49,0.86,1.2,0.72
542,Jamaal Tinsley,7.73,5.34,2.63,0.53,2.12,1.25,0.2,2.26,46.7,24.22,2.92,7.47,0.37,0.42,1.2,1.66,0.73
543,Tyronn Lue,7.73,2.72,1.56,0.19,1.37,0.36,0.02,0.98,45.08,20.52,2.9,6.6,0.44,0.5,1.14,1.36,0.76
544,Mirza Teletović,7.72,0.87,3.13,0.55,2.6,0.33,0.25,0.8,54.0,17.42,2.73,6.72,0.4,0.53,0.6,0.82,0.76
545,Anthony Morrow,7.72,0.73,1.58,0.43,1.18,0.47,0.08,0.49,50.31,17.97,2.84,6.42,0.44,0.52,0.95,1.05,0.9
546,Jason Williams,7.71,4.5,1.78,0.19,1.62,0.85,0.06,1.37,54.2,23.28,2.83,7.08,0.39,0.47,0.79,0.96,0.84
547,Andrew Bogut,7.71,1.9,7.69,2.14,5.54,0.56,1.31,1.52,45.81,24.27,3.42,6.52,0.53,0.54,0.89,1.59,0.56
548,Antonio Davis,7.7,1.24,6.76,2.36,4.42,0.46,0.57,1.39,46.62,28.34,2.88,6.89,0.42,0.42,1.99,2.8,0.69
549,Salim Stoudamire,7.7,1.0,1.27,0.13,1.13,0.3,0.03,0.93,52.33,16.27,2.7,6.73,0.4,0.47,1.27,1.43,0.87
550,Jim Jackson,7.7,1.99,3.55,0.52,3.01,0.54,0.12,1.44,43.88,24.06,2.92,7.28,0.38,0.45,0.65,0.78,0.84
551,Jordan Farmar,7.7,3.12,1.86,0.33,1.51,0.82,0.12,1.43,50.4,19.66,2.86,6.9,0.41,0.51,0.72,0.92,0.78
552,Charlie Bell,7.68,2.12,2.02,0.47,1.57,0.75,0.08,0.88,61.5,22.92,2.85,6.98,0.39,0.47,0.9,1.17,0.72
553,Samuel Dalembert,7.68,0.55,7.82,2.58,5.23,0.5,1.75,1.45,71.0,24.42,3.18,6.12,0.52,0.52,1.32,1.86,0.71
554,Max Strus,7.68,1.02,1.95,0.4,1.52,0.3,0.12,0.48,47.25,16.92,2.75,6.12,0.49,0.6,0.62,0.75,0.83
555,Travis Outlaw,7.68,0.76,2.91,0.78,2.15,0.48,0.54,0.77,50.46,18.78,2.86,6.93,0.41,0.45,1.35,1.79,0.74
556,Brent Barry,7.66,2.81,2.5,0.39,2.14,0.79,0.21,1.16,64.43,22.44,2.59,5.61,0.46,0.59,1.06,1.3,0.84
557,Terrence Jones,7.66,0.76,4.48,1.21,3.28,0.51,0.9,0.75,36.0,17.8,3.1,6.55,0.4,0.41,1.18,1.94,0.55
558,Daniel Gibson,7.66,1.97,2.0,0.34,1.69,0.61,0.21,0.94,56.71,23.41,2.6,6.59,0.4,0.51,1.01,1.27,0.76
559,Marquis Daniels,7.65,1.72,2.75,0.92,1.83,0.9,0.24,1.13,54.8,20.94,3.16,6.99,0.45,0.46,1.17,1.65,0.72
560,Jalen McDaniels,7.65,1.23,3.85,0.83,3.0,0.75,0.35,0.92,46.33,20.32,2.83,6.1,0.47,0.53,1.2,1.47,0.8
561,Greg Oden,7.63,0.47,5.93,2.27,3.63,0.37,1.33,1.27,35.0,18.2,2.93,5.03,0.57,0.57,1.77,2.57,0.66
562,Alonzo Mourning,7.63,0.41,4.6,1.41,3.19,0.21,1.89,1.33,36.14,18.74,2.73,5.33,0.52,0.52,2.19,3.53,0.63
563,Marcus Camby,7.63,2.09,10.06,2.67,7.37,0.97,2.11,1.22,52.2,27.62,3.2,6.95,0.45,0.45,1.22,1.86,0.62
564,Toni Kukoč,7.62,2.88,3.3,0.73,2.6,0.82,0.32,1.4,63.5,21.05,2.68,6.38,0.41,0.48,1.4,1.98,0.72
565,Antonio McDyess,7.61,1.03,6.57,2.04,4.53,0.71,0.62,1.1,61.5,23.15,3.32,6.73,0.49,0.49,0.98,1.59,0.62
566,Antonio Blakeney,7.6,0.9,1.8,0.15,1.6,0.3,0.15,0.6,38.0,15.5,2.85,7.2,0.4,0.44,1.25,1.7,0.71
567,Kasib Powell,7.6,1.6,4.0,0.7,3.3,0.8,0.2,0.5,11.0,27.6,3.2,8.6,0.37,0.41,0.5,0.8,0.67
568,MarShon Brooks,7.58,1.26,1.92,0.51,1.4,0.57,0.18,1.04,29.38,14.24,2.81,6.15,0.44,0.49,1.25,1.62,0.75
569,Joakim Noah,7.58,2.57,8.07,2.85,5.22,0.69,1.12,1.56,51.69,24.39,2.9,5.92,0.49,0.49,1.8,2.61,0.66
570,Onyeka Okongwu,7.57,0.83,5.47,2.1,3.33,0.6,1.1,0.83,59.33,18.6,3.07,4.63,0.66,0.66,1.43,1.97,0.71
571,Vladimir Radmanović,7.55,1.28,3.72,0.88,2.84,0.68,0.31,1.1,51.29,21.16,2.76,6.78,0.4,0.49,0.77,1.0,0.76
572,Aaron Wiggins,7.55,1.25,3.3,1.0,2.25,0.6,0.2,0.95,60.0,21.35,2.9,5.95,0.49,0.55,1.0,1.35,0.78
573,Jose Alvarado,7.55,2.9,2.1,0.5,1.65,1.2,0.15,1.0,57.5,18.45,2.85,6.7,0.43,0.5,0.9,1.15,0.75
574,Daniel Gafford,7.55,0.67,4.5,1.8,2.68,0.45,1.38,0.83,50.17,16.6,3.13,4.48,0.7,0.7,1.33,2.02,0.65
575,Jason Thompson,7.54,0.96,5.75,1.84,3.93,0.44,0.64,1.05,63.5,21.75,3.02,6.09,0.49,0.5,1.45,2.22,0.67
576,Rodney Rogers,7.54,1.6,4.18,1.1,3.1,0.74,0.38,1.42,50.6,21.98,2.92,7.44,0.39,0.45,0.96,1.26,0.75
577,Chucky Atkins,7.53,2.92,1.39,0.21,1.19,0.55,0.04,1.14,44.43,21.3,2.59,6.72,0.37,0.46,1.21,1.52,0.8
578,Justin Holiday,7.53,1.39,2.48,0.32,2.17,0.84,0.45,0.84,48.72,22.32,2.66,6.85,0.39,0.49,0.72,0.89,0.78
579,Tony Delk,7.52,1.28,2.33,0.63,1.72,0.63,0.07,0.68,34.0,17.78,2.68,6.55,0.35,0.41,1.25,1.53,0.81
580,Chris Crawford,7.5,0.5,2.25,0.8,1.45,0.55,0.5,0.7,30.5,14.6,2.7,5.5,0.53,0.57,1.6,1.85,0.87
581,Caleb Martin,7.5,1.33,3.35,0.9,2.5,0.85,0.38,0.85,50.5,21.3,2.75,6.0,0.45,0.53,1.05,1.4,0.75
582,Jonathon Simmons,7.5,2.0,2.28,0.48,1.85,0.57,0.22,1.25,52.33,19.37,2.73,6.4,0.43,0.47,1.52,2.02,0.74
583,Naji Marshall,7.5,2.13,3.6,0.6,3.03,0.7,0.2,1.1,54.67,19.53,2.6,6.27,0.41,0.47,1.6,2.1,0.76
584,Trendon Watford,7.5,1.9,3.95,0.95,3.1,0.5,0.4,1.0,55.0,18.6,2.95,5.4,0.55,0.57,1.35,1.8,0.74
585,Corey Brewer,7.48,1.45,2.67,0.77,1.9,1.22,0.24,1.03,50.13,20.5,2.8,6.58,0.43,0.47,1.35,1.89,0.71
586,Martell Webster,7.48,0.89,2.71,0.55,2.18,0.44,0.23,0.83,58.0,21.26,2.51,6.11,0.36,0.44,1.34,1.73,0.79
587,Cameron Payne,7.48,2.97,2.17,0.3,1.88,0.68,0.22,1.2,33.17,18.09,2.88,6.97,0.41,0.49,0.66,0.84,0.76
588,Zach Collins,7.48,1.66,5.14,1.56,3.56,0.44,0.7,1.36,49.0,20.12,2.86,6.0,0.47,0.52,1.14,1.5,0.74
589,Yi Jianlian,7.48,0.66,4.64,1.32,3.32,0.46,0.64,1.06,54.4,20.92,2.82,7.02,0.4,0.42,1.58,2.0,0.75
590,Tyson Chandler,7.47,0.79,8.6,2.86,5.76,0.51,0.99,1.32,57.2,25.53,2.78,4.64,0.61,0.61,1.9,2.95,0.63
591,Danny Green,7.46,1.23,2.82,0.54,2.29,0.86,0.61,0.92,52.56,21.25,2.66,6.32,0.42,0.55,0.48,0.6,0.82
592,Lance Stephenson,7.45,2.81,3.33,0.45,2.88,0.49,0.12,1.49,40.41,20.01,3.02,6.79,0.44,0.47,0.94,1.31,0.67
593,Darius Bazley,7.45,1.1,4.4,0.78,3.62,0.52,0.75,1.02,45.17,19.33,2.77,6.57,0.43,0.49,1.15,1.8,0.6
594,E'Twaun Moore,7.44,1.66,1.93,0.46,1.47,0.65,0.21,0.86,59.8,19.72,3.03,6.68,0.45,0.51,0.53,0.71,0.76
595,Yogi Ferrell,7.43,2.48,2.09,0.46,1.64,0.73,0.22,0.94,35.0,18.8,2.7,6.83,0.39,0.47,0.94,1.26,0.74
596,Ky Bowman,7.4,2.9,2.7,0.5,2.2,1.0,0.2,1.6,45.0,22.6,3.0,7.1,0.42,0.47,0.8,0.9,0.83
597,Dion Glover,7.4,1.52,3.12,0.66,2.42,0.68,0.26,1.22,44.2,19.54,2.7,6.84,0.39,0.42,1.44,1.88,0.77
598,Jerome Dyson,7.4,2.0,2.1,0.2,1.9,1.2,0.2,2.2,9.0,20.0,2.1,5.3,0.4,0.41,3.1,4.0,0.78
599,Omri Casspi,7.4,0.98,3.55,0.78,2.79,0.58,0.19,1.02,48.0,19.48,2.82,5.98,0.47,0.53,0.95,1.43,0.65
600,Jalen Harris,7.4,1.3,1.4,0.2,1.2,0.6,0.0,1.1,13.0,13.2,2.8,5.5,0.5,0.62,0.5,0.7,0.78
601,Moritz Wagner,7.4,1.11,3.53,0.74,2.78,0.46,0.34,1.06,37.25,15.94,2.52,5.4,0.45,0.52,1.62,1.96,0.78
602,Dāvis Bertāns,7.39,0.88,2.44,0.29,2.16,0.39,0.32,0.49,54.22,17.4,2.39,5.8,0.41,0.56,0.82,0.96,0.86
603,Anfernee Hardaway,7.39,2.49,3.24,0.64,2.6,0.9,0.2,1.47,38.14,25.07,2.97,7.26,0.4,0.42,1.07,1.33,0.84
604,Tyrus Thomas,7.37,0.83,4.48,1.21,3.28,0.78,1.21,1.23,45.6,18.37,2.74,6.18,0.49,0.49,1.87,2.53,0.76
605,Vlade Divac,7.37,3.33,5.0,1.63,3.37,0.67,0.8,1.63,58.67,22.37,2.87,6.17,0.45,0.45,1.6,2.37,0.68
606,Jonathan Gibson,7.35,1.25,1.05,0.05,1.0,0.25,0.0,1.0,10.5,11.8,2.8,5.7,0.49,0.59,0.6,0.85,0.72
607,JaVale McGee,7.35,0.42,4.86,1.71,3.15,0.33,1.34,1.05,47.29,15.98,3.17,5.71,0.56,0.56,0.99,1.67,0.62
608,Skylar Mays,7.33,3.27,1.73,0.27,1.43,0.57,0.1,0.8,22.33,15.87,2.7,5.53,0.48,0.56,1.0,1.1,0.9
609,Beno Udrih,7.31,3.34,1.84,0.34,1.51,0.59,0.07,1.36,51.68,19.71,2.89,6.33,0.45,0.5,1.02,1.24,0.84
610,Tiago Splitter,7.3,1.06,4.59,1.54,3.07,0.51,0.5,1.03,50.71,17.56,2.81,5.13,0.54,0.54,1.71,2.4,0.72
611,Jaxson Hayes,7.3,0.7,3.9,1.35,2.55,0.43,0.68,0.75,60.25,16.5,2.72,4.42,0.62,0.63,1.7,2.38,0.72
612,James Johnson,7.29,2.04,3.44,0.76,2.66,0.76,0.86,1.34,44.3,19.56,2.88,6.16,0.46,0.51,1.01,1.54,0.64
613,Frank Kaminsky,7.28,1.41,3.32,0.67,2.66,0.4,0.34,0.6,44.9,16.09,2.64,5.87,0.45,0.53,1.22,1.58,0.79
614,T.J. McConnell,7.25,5.04,3.04,0.56,2.46,1.25,0.2,1.6,69.5,22.11,3.22,6.31,0.51,0.53,0.56,0.71,0.78
615,Terance Mann,7.25,1.95,3.38,0.82,2.6,0.48,0.22,0.75,67.5,19.85,2.78,5.52,0.5,0.55,1.08,1.4,0.76
616,Craig Smith,7.23,0.77,3.67,1.27,2.4,0.42,0.2,0.98,67.17,16.17,2.88,5.18,0.55,0.55,1.5,2.27,0.68
617,Michael Kidd-Gilchrist,7.22,1.01,4.8,1.34,3.48,0.48,0.53,0.85,47.1,21.46,2.77,5.95,0.44,0.45,1.55,2.18,0.74
618,Anthony Mason,7.2,3.2,6.4,1.4,5.0,0.5,0.2,1.2,65.0,32.6,2.9,6.0,0.49,0.49,1.3,1.8,0.72
619,Matt Barnes,7.19,1.73,4.38,1.11,3.27,0.72,0.41,1.19,58.83,21.85,2.65,6.13,0.44,0.5,1.01,1.37,0.74
620,Patrick Patterson,7.19,1.03,4.14,1.31,2.87,0.53,0.44,0.69,57.0,21.32,2.9,6.3,0.45,0.52,0.6,0.79,0.74
621,Derrick Williams,7.18,0.56,3.25,0.63,2.64,0.42,0.23,0.76,50.55,18.12,2.52,5.95,0.41,0.45,1.69,2.37,0.71
622,Lucious Harris,7.17,1.57,2.23,0.63,1.6,0.57,0.07,0.7,73.0,20.97,2.73,6.73,0.4,0.44,1.27,1.5,0.82
623,Eddie House,7.17,1.51,1.61,0.22,1.4,0.73,0.09,0.69,52.79,17.03,2.79,6.85,0.41,0.49,0.52,0.61,0.88
624,Bobby Simmons,7.17,1.31,3.21,1.0,2.23,0.7,0.14,0.9,48.44,21.38,2.62,6.37,0.36,0.41,1.22,1.48,0.8
625,Devin Cannady,7.15,1.05,0.9,0.1,0.8,0.8,0.35,0.65,6.5,19.15,2.2,6.15,0.37,0.51,0.9,1.15,0.79
626,Jeremiah Robinson-Earl,7.15,1.0,4.9,1.6,3.3,0.6,0.3,0.6,46.0,20.55,2.65,6.2,0.43,0.51,0.8,1.05,0.79
627,Ndudi Ebi,7.15,0.35,4.1,1.55,2.55,0.25,0.35,0.85,9.5,14.45,2.95,5.65,0.48,0.48,1.3,2.35,0.4
628,Tre Jones,7.13,3.7,2.13,0.47,1.67,0.7,0.07,0.9,58.0,17.7,2.8,5.97,0.47,0.5,1.23,1.43,0.85
629,Maurice Taylor,7.11,0.93,3.73,1.14,2.57,0.39,0.3,1.39,50.14,19.34,2.99,6.66,0.44,0.44,1.1,1.64,0.66
630,Marko Jarić,7.11,3.61,2.64,0.6,2.07,1.3,0.27,1.6,63.86,25.01,2.64,6.56,0.4,0.45,1.16,1.57,0.73
631,Nemanja Bjelica,7.11,1.82,4.16,0.97,3.18,0.58,0.34,0.97,54.0,19.01,2.67,5.76,0.46,0.55,0.81,1.09,0.74
632,Anthony Randolph,7.1,0.75,4.09,1.21,2.86,0.57,0.8,1.2,36.5,14.86,2.72,5.98,0.44,0.45,1.62,2.21,0.7
633,Francisco García,7.1,1.29,2.25,0.41,1.84,0.76,0.68,0.86,50.58,20.38,2.59,6.22,0.41,0.49,0.84,1.05,0.76
634,Todd MacCulloch,7.1,0.5,4.7,1.6,3.1,0.5,0.8,0.8,42.0,19.3,2.9,5.7,0.52,0.52,1.3,1.9,0.67
635,Rodrigue Beaubois,7.1,2.1,1.85,0.28,1.6,0.68,0.28,1.18,45.5,16.02,2.78,6.4,0.43,0.49,0.85,1.02,0.8
636,DeShawn Stevenson,7.07,1.63,2.37,0.52,1.85,0.52,0.13,0.95,57.4,22.9,2.69,6.73,0.37,0.43,1.07,1.56,0.67
637,Norris Cole,7.06,2.75,1.92,0.18,1.72,0.74,0.12,1.32,54.38,21.66,2.82,7.0,0.4,0.44,0.81,1.09,0.74
638,Chris Boucher,7.05,0.38,4.32,1.43,2.88,0.4,0.92,0.43,51.17,14.22,2.52,5.33,0.4,0.46,1.35,1.7,0.8
639,Cory Joseph,7.04,3.05,2.42,0.49,1.93,0.74,0.24,1.06,60.93,21.26,2.7,6.04,0.44,0.49,1.05,1.32,0.79
640,Brendan Haywood,7.04,0.6,6.26,2.54,3.74,0.39,1.47,1.09,59.36,23.44,2.73,5.17,0.52,0.52,1.57,2.71,0.56
641,Chuma Okeke,7.03,1.77,4.2,0.87,3.33,1.07,0.5,0.73,47.33,23.13,2.57,6.63,0.38,0.48,0.7,0.87,0.79
642,C.J. Watson,7.03,2.48,1.9,0.36,1.55,0.9,0.12,1.11,60.0,19.95,2.43,5.88,0.41,0.47,1.37,1.69,0.81
643,Sebastian Telfair,7.0,3.23,1.49,0.21,1.27,0.69,0.12,1.39,47.57,19.72,2.59,6.62,0.39,0.44,1.18,1.51,0.78
644,Will Bynum,7.0,2.96,1.42,0.31,1.1,0.62,0.08,1.46,45.0,16.41,2.7,6.31,0.42,0.43,1.42,1.82,0.74
645,Jamil Wilson,7.0,0.7,2.1,0.2,1.9,0.3,0.5,0.5,15.0,18.3,2.5,5.4,0.47,0.64,0.1,0.3,0.5
646,Oshae Brissett,7.0,0.78,3.9,1.12,2.78,0.57,0.43,0.55,43.0,17.95,2.3,5.4,0.41,0.49,1.52,2.05,0.75
647,Ty Jerome,7.0,2.58,1.9,0.28,1.65,0.55,0.12,0.88,39.25,17.32,2.58,6.12,0.41,0.5,0.7,0.85,0.81
648,Oliver Lafayette,7.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,22.0,3.0,6.0,0.5,0.58,0.0,0.0,
649,Chance Comanche,7.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,21.0,3.0,5.0,0.6,0.6,1.0,4.0,0.25
650,Chase Budinger,6.99,1.1,2.82,0.62,2.2,0.51,0.14,0.76,52.56,18.36,2.62,6.07,0.43,0.5,0.9,1.17,0.76
651,Dajuan Wagner,6.98,1.55,0.8,0.15,0.65,0.48,0.08,1.12,25.75,15.48,2.45,6.48,0.52,0.68,1.18,1.72,0.68
652,John Henson,6.97,1.13,4.98,1.59,3.38,0.51,1.29,1.06,48.5,17.97,2.96,5.44,0.54,0.56,0.92,1.64,0.55
653,Jordan McRae,6.96,1.47,1.94,0.27,1.69,0.33,0.2,0.78,20.22,14.12,2.34,5.86,0.4,0.47,1.58,2.09,0.76
654,Frank Jackson,6.96,1.0,1.88,0.52,1.38,0.32,0.06,0.64,42.8,15.64,2.52,6.46,0.34,0.4,0.98,1.28,0.78
655,Khyri Thomas,6.93,1.9,1.5,0.57,0.93,0.83,0.47,0.6,13.0,15.23,2.6,6.0,0.37,0.46,0.8,0.9,0.71
656,Allen Crabbe,6.91,0.98,2.33,0.26,2.08,0.44,0.21,0.63,46.44,20.11,2.46,6.13,0.39,0.49,0.68,0.86,0.75
657,Eric Williams,6.91,1.19,2.82,0.74,2.07,0.62,0.08,0.91,36.73,19.45,2.28,5.54,0.4,0.45,1.91,2.68,0.69
658,Julian Champagnie,6.9,0.43,2.5,0.43,2.07,0.4,0.2,0.43,11.33,14.4,2.47,5.7,0.3,0.39,0.57,0.7,0.82
659,Juwan Howard,6.9,1.09,3.76,1.17,2.58,0.36,0.13,1.03,52.15,18.45,2.83,6.15,0.46,0.46,1.23,1.56,0.8
660,Rick Fox,6.9,2.95,3.5,0.8,2.65,0.85,0.15,1.45,57.0,25.5,2.65,6.55,0.41,0.47,0.65,0.85,0.74
661,Ziaire Williams,6.9,0.95,2.1,0.4,1.7,0.5,0.2,0.85,49.5,18.45,2.7,6.05,0.44,0.52,0.6,0.75,0.78
662,Raef LaFrentz,6.9,0.88,4.27,1.35,2.93,0.42,0.83,0.63,52.33,19.23,2.77,5.9,0.46,0.5,0.77,1.07,0.72
663,Vincent Yarbrough,6.9,2.2,2.7,0.6,2.1,1.0,0.6,1.4,59.0,23.4,2.8,7.3,0.39,0.42,0.8,1.1,0.79
664,Rasho Nesterović,6.88,1.08,4.94,1.8,3.11,0.4,1.12,0.89,71.5,21.56,3.22,6.29,0.52,0.52,0.4,0.66,0.57
665,Maxi Kleber,6.88,1.15,4.63,1.12,3.53,0.42,0.9,0.68,60.5,23.33,2.43,5.45,0.45,0.56,0.78,0.98,0.79
666,Gorgui Dieng,6.88,1.27,5.08,1.45,3.63,0.7,0.76,0.99,52.07,17.8,2.51,5.12,0.49,0.54,1.37,1.74,0.79
667,JaMychal Green,6.88,0.74,4.88,1.46,3.43,0.48,0.4,0.99,48.69,17.45,2.63,5.42,0.5,0.56,0.93,1.22,0.79
668,Keyon Dooling,6.85,2.05,1.24,0.18,1.06,0.6,0.08,1.05,58.0,19.04,2.45,5.87,0.42,0.48,1.28,1.58,0.81
669,Trevor Booker,6.85,1.11,5.35,1.91,3.45,0.59,0.45,0.98,54.55,19.69,2.88,5.59,0.52,0.53,0.95,1.49,0.67
670,Isaiah Whitehead,6.85,1.95,2.05,0.35,1.75,0.55,0.3,1.7,44.5,16.9,2.65,6.2,0.43,0.48,1.0,1.35,0.74
671,Josh Christopher,6.85,1.55,1.8,0.5,1.3,0.7,0.2,1.2,69.0,15.15,2.7,5.95,0.46,0.5,0.9,1.2,0.74
672,Mario Hezonja,6.84,1.24,3.14,0.46,2.7,0.76,0.22,1.1,66.0,18.4,2.54,6.14,0.41,0.48,0.94,1.2,0.82
673,Mo Bamba,6.83,0.84,5.37,1.49,3.87,0.31,1.19,0.8,46.29,16.36,2.6,5.47,0.47,0.55,0.79,1.17,0.66
