,player,pts,ast,trb,orb,drb,stl,blk,tov,g,mp,fg,fga,fg%,efg%,ft,fta,ft%
188,Jonah Mathews,10.58,1.52,2.45,0.48,1.98,1.02,0.18,1.1,33.25,28.2,3.7,8.93,0.41,0.52,1.3,1.88,0.68
189,Courtney Ramey,10.5,3.6,3.9,0.4,3.4,1.1,0.1,1.6,32.0,31.1,3.7,9.2,0.4,0.54,0.6,1.2,0.54
190,Dorian Pickens,10.5,1.42,2.98,0.8,2.2,0.75,0.08,1.23,29.0,25.72,3.3,7.85,0.4,0.51,2.17,2.95,0.73
191,Harrison Ingram,10.5,3.35,6.25,1.8,4.45,0.85,0.4,2.3,32.5,29.5,3.75,9.4,0.4,0.46,1.9,3.05,0.63
192,Paris Austin,10.5,3.4,2.9,0.35,2.55,1.2,0.15,2.4,30.5,31.1,3.55,8.5,0.42,0.43,3.15,4.05,0.78
193,Oumar Ballo,10.5,1.1,6.5,1.95,4.55,0.55,1.25,1.4,36.0,21.4,3.95,6.15,0.63,0.63,2.6,4.3,0.63
194,Damyean Dotson,10.4,1.05,3.35,0.8,2.55,0.7,0.15,1.3,35.0,25.85,3.95,9.0,0.44,0.5,1.45,1.9,0.76
195,Brandon Ashley,10.4,0.8,5.43,1.73,3.7,0.57,0.63,1.53,31.67,25.33,3.77,7.23,0.52,0.54,2.6,3.57,0.73
196,Justin Powell,10.4,2.8,3.9,0.4,3.6,0.7,0.1,0.9,34.0,33.8,3.6,8.8,0.41,0.54,0.9,1.1,0.81
197,Marreon Jackson,10.4,4.0,3.9,0.6,3.2,1.7,0.0,2.3,31.0,28.6,3.5,9.6,0.36,0.44,1.9,2.4,0.81
198,Savon Goodman,10.4,0.65,7.0,2.4,4.6,0.7,0.45,1.7,26.5,23.6,4.2,7.4,0.56,0.56,2.05,4.05,0.51
199,Grant Mullins,10.3,2.0,3.2,0.2,3.0,1.0,0.1,1.2,32.0,31.3,3.3,7.9,0.42,0.56,1.4,1.8,0.8
200,Jarod Lucas,10.27,0.93,1.83,0.43,1.37,0.6,0.0,0.77,31.67,25.37,3.03,7.77,0.38,0.51,2.33,2.63,0.88
201,Reggie Moore,10.2,5.2,2.7,0.2,2.5,0.9,0.2,2.6,37.0,33.0,3.1,8.6,0.36,0.41,3.2,4.3,0.75
202,Perris Blackwell,10.2,0.9,6.8,3.1,3.7,0.5,0.8,1.3,31.0,27.5,4.0,7.4,0.54,0.54,2.2,3.5,0.63
203,Kyle Kuzma,10.17,1.47,5.6,1.63,4.0,0.3,0.37,1.57,32.0,21.0,3.93,7.7,0.49,0.54,1.77,2.87,0.61
204,Rondae Hollis-Jefferson,10.15,1.5,6.25,2.1,4.15,0.95,0.95,1.4,38.0,27.0,3.4,6.85,0.5,0.5,3.25,4.7,0.69
205,Isaiah Mobley,10.1,1.97,6.97,2.1,4.83,0.6,0.8,1.53,31.67,27.47,3.7,8.07,0.46,0.5,1.97,3.27,0.58
206,Evan Gordon,10.1,2.2,2.9,0.6,2.3,1.3,0.2,1.3,35.0,32.2,3.3,8.5,0.39,0.49,1.7,2.3,0.74
207,Elijah Stewart,10.05,1.08,3.22,0.88,2.4,0.78,0.92,0.95,34.5,26.95,3.5,8.12,0.42,0.53,1.35,1.8,0.74
208,Paul White,10.0,1.45,3.7,1.25,2.45,0.7,0.45,1.05,35.5,25.2,3.45,7.5,0.46,0.54,1.85,2.35,0.79
209,Keyon Menifield,10.0,3.1,2.9,0.7,2.2,1.1,0.2,1.7,32.0,28.6,3.8,9.2,0.41,0.47,1.4,2.0,0.7
210,Ike Iroegbu,9.93,3.02,3.08,0.5,2.52,0.65,0.1,2.02,31.0,27.5,3.38,7.8,0.42,0.49,2.28,3.12,0.72
211,Devon Daniels,9.9,2.7,4.6,0.9,3.7,0.9,0.4,2.0,29.0,26.9,3.9,6.8,0.57,0.61,1.6,2.2,0.72
212,Evan Battey,9.88,1.1,5.08,2.0,3.05,0.5,0.35,1.32,33.25,25.08,3.5,7.0,0.5,0.53,2.45,3.25,0.75
213,Travis Wear,9.87,0.77,4.77,1.83,2.97,0.7,0.97,0.97,32.0,26.3,4.03,7.77,0.52,0.53,1.7,2.1,0.81
214,Romello White,9.8,0.57,7.03,2.5,4.5,0.4,0.87,1.6,31.67,25.93,3.63,6.03,0.61,0.61,2.5,4.2,0.6
215,Devan Cambridge,9.8,0.8,5.4,2.2,3.2,0.6,0.8,1.4,36.0,26.7,3.6,7.2,0.5,0.56,1.8,2.8,0.65
216,George King,9.78,0.68,5.2,1.4,3.82,0.38,0.28,1.5,31.75,21.78,3.35,7.58,0.41,0.49,1.72,2.35,0.71
217,Moses Brown,9.7,0.3,8.3,3.4,4.9,0.6,1.9,1.5,32.0,23.4,4.2,6.8,0.61,0.61,1.4,4.0,0.35
218,Frankie Collins,9.7,4.3,4.1,0.7,3.5,1.3,0.2,2.1,35.0,27.9,3.3,8.3,0.4,0.44,2.3,3.6,0.62
219,Joe Burton,9.65,3.1,6.15,2.15,4.05,1.2,0.3,2.35,34.0,27.05,4.05,7.85,0.53,0.53,1.4,2.3,0.63
220,Daejon Davis,9.64,3.72,3.32,0.54,2.78,1.48,0.28,2.72,26.0,29.9,3.32,7.8,0.42,0.48,2.06,2.88,0.71
221,Nick Rakocevic,9.62,0.92,6.88,2.58,4.32,0.75,0.88,1.35,34.0,23.32,3.82,7.07,0.55,0.55,1.98,3.05,0.63
222,Noah Williams,9.62,2.17,3.32,0.75,2.58,1.18,0.22,2.12,26.25,25.62,3.28,8.85,0.37,0.42,2.17,2.95,0.71
223,Norman Powell,9.62,1.52,2.98,0.4,2.6,1.1,0.4,1.25,35.25,25.05,3.52,7.68,0.45,0.51,1.8,2.4,0.7
224,Chris Hines,9.6,0.7,2.3,0.3,2.0,0.6,0.0,1.4,29.0,30.4,3.3,9.9,0.33,0.44,0.8,1.0,0.73
225,Thomas Welsh,9.6,0.77,7.95,2.38,5.57,0.42,1.08,0.68,33.0,25.2,4.1,7.62,0.53,0.55,1.08,1.35,0.77
226,Anthony Brown,9.55,1.48,4.55,0.8,3.78,0.65,0.18,1.6,28.5,27.65,3.15,7.88,0.38,0.45,1.92,2.52,0.8
227,Quincy Guerrier,9.55,0.9,4.95,1.5,3.45,0.55,0.35,1.25,35.5,26.05,3.25,7.7,0.42,0.51,1.6,2.65,0.61
228,Kevin Porter Jr.,9.5,1.4,4.0,1.0,3.0,0.8,0.5,1.9,21.0,22.1,3.5,7.5,0.47,0.56,1.1,2.2,0.52
229,Michael Jones,9.5,1.7,2.6,0.5,2.1,0.6,0.1,1.1,33.0,25.8,2.9,6.7,0.43,0.54,2.2,3.0,0.75
230,Abdul Gaddy,9.5,4.9,2.9,0.8,2.05,0.85,0.2,2.55,34.5,32.65,3.55,8.4,0.42,0.46,1.7,2.5,0.68
232,Brandon Taylor,9.45,3.18,2.15,0.2,1.95,1.2,0.02,1.95,33.25,28.82,3.12,7.4,0.42,0.55,1.4,1.75,0.8
233,Jordan Brown,9.4,0.6,5.2,1.6,3.6,0.5,0.9,1.0,26.0,19.6,3.6,6.4,0.56,0.56,2.2,3.7,0.6
234,Marco Anthony,9.4,2.1,6.85,2.5,4.35,0.7,0.4,1.45,28.5,30.3,3.45,7.95,0.43,0.45,2.2,3.45,0.64
235,Don Coleman,9.4,1.25,2.2,0.8,1.45,0.75,0.0,1.5,28.5,21.4,2.9,8.5,0.35,0.38,3.1,4.35,0.68
236,Kylor Kelley,9.4,0.65,5.15,1.6,3.5,0.3,3.45,1.05,31.0,26.3,3.75,6.05,0.63,0.63,1.85,2.8,0.65
237,Zach LaVine,9.4,1.8,2.5,0.5,2.1,0.9,0.2,1.1,37.0,24.4,3.4,7.8,0.44,0.52,1.3,1.8,0.69
238,Arsalan Kazemi,9.4,1.4,10.0,2.8,7.2,2.0,0.7,1.5,35.0,29.0,3.2,5.4,0.6,0.6,2.9,4.3,0.68
239,T.J. McConnell,9.4,5.8,3.7,0.6,3.15,1.95,0.15,1.95,38.0,31.4,3.7,7.8,0.48,0.53,1.15,1.55,0.72
240,Andre Kelly,9.38,0.48,6.02,1.6,4.5,0.48,0.55,1.02,28.25,24.45,3.82,6.58,0.57,0.58,1.68,2.58,0.67
241,David Kravish,9.38,0.95,6.8,2.08,4.75,0.52,1.62,1.18,33.75,29.2,4.1,7.93,0.53,0.53,1.12,1.58,0.71
242,Tristan Da Silva,9.33,1.2,3.1,0.93,2.2,0.73,0.33,1.47,30.0,22.83,3.5,7.07,0.5,0.56,1.47,1.9,0.71
243,Jio Fontan,9.3,5.3,1.7,0.2,1.5,0.8,0.1,2.8,32.0,33.0,3.0,9.0,0.33,0.38,2.4,3.3,0.74
244,Erik Stevenson,9.3,2.1,3.6,0.5,3.1,1.1,0.3,1.8,26.0,26.5,3.3,9.4,0.36,0.43,1.2,1.5,0.79
245,Warith Alatishe,9.25,1.6,6.85,2.5,4.4,1.15,1.1,1.6,30.5,25.95,4.15,8.1,0.52,0.52,0.85,1.75,0.47
246,Matisse Thybulle,9.25,2.02,3.08,0.9,2.2,2.42,1.32,1.85,33.75,29.35,3.28,7.62,0.43,0.52,1.25,1.58,0.78
247,Glenn Taylor Jr.,9.25,1.75,3.25,0.65,2.6,0.7,0.15,1.85,31.0,26.2,2.9,6.45,0.46,0.5,2.9,3.7,0.79
248,TJ Bamba,9.23,1.0,2.9,0.73,2.17,0.7,0.23,1.47,28.67,22.27,3.1,7.3,0.43,0.51,1.93,2.6,0.75
250,Olu Ashaolu,9.2,0.8,5.2,2.1,3.1,0.5,0.5,1.6,34.0,20.1,3.5,6.1,0.56,0.57,2.3,4.2,0.54
251,Eric Williams Jr.,9.2,1.4,5.3,1.4,3.85,0.85,0.3,1.25,28.5,28.8,3.2,8.35,0.38,0.46,1.5,2.1,0.7
252,Royce Woolridge,9.15,2.7,2.35,0.3,2.05,0.9,0.15,2.0,31.5,30.1,3.05,7.45,0.4,0.46,2.2,3.35,0.67
253,Gabe Madsen,9.15,1.2,1.85,0.25,1.6,0.55,0.2,1.2,25.0,22.2,2.85,7.8,0.37,0.52,1.25,1.6,0.77
254,Donnie Tillman,9.15,1.1,5.05,1.35,3.65,0.5,0.3,1.4,29.5,23.8,3.05,6.6,0.46,0.52,2.3,2.95,0.78
255,Jordan Bachynski,9.1,0.27,6.03,1.87,4.2,0.27,2.93,1.47,32.67,24.57,3.3,5.87,0.57,0.57,2.43,3.87,0.61
256,Kadeem Allen,9.1,3.3,3.55,0.3,3.3,1.3,0.7,1.95,34.0,27.45,3.0,6.6,0.46,0.51,2.25,3.1,0.72
257,Jules Bernard,9.05,1.18,3.88,0.9,2.98,0.62,0.18,1.2,32.5,23.2,3.0,6.92,0.43,0.5,2.05,2.68,0.77
258,Marcus Tsohonis,9.05,1.7,2.2,0.6,1.6,0.5,0.1,1.45,20.5,21.8,3.35,7.65,0.44,0.51,1.2,1.75,0.68
259,Both Gach,9.03,2.4,2.77,0.37,2.33,0.63,0.13,2.2,29.0,24.73,3.1,7.27,0.43,0.5,1.87,2.33,0.81
260,Josh Huestis,9.0,1.0,7.33,2.5,4.87,0.63,1.73,1.1,35.67,29.13,3.47,7.67,0.45,0.49,1.47,2.4,0.6
261,Tre White,9.0,1.0,5.1,1.4,3.7,0.5,0.3,1.2,33.0,26.7,3.5,7.5,0.47,0.5,1.5,2.2,0.69
263,Chris Smith,8.98,1.35,4.35,1.08,3.25,0.62,0.35,1.9,26.25,22.25,3.05,6.9,0.44,0.48,2.17,2.85,0.73
264,Aaron Bright,8.97,3.1,1.33,0.17,1.17,0.47,0.0,1.63,24.67,25.97,2.7,7.03,0.38,0.49,2.1,2.67,0.79
265,Que Johnson,8.97,0.93,2.37,0.5,1.83,0.43,0.13,1.17,31.0,22.47,3.03,7.67,0.4,0.48,1.57,2.03,0.77
266,Carlos Emory,8.95,0.95,4.1,1.45,2.65,0.7,0.25,1.6,35.5,22.1,3.05,6.7,0.46,0.51,2.05,2.85,0.74
267,Justin Coleman,8.9,3.8,2.6,0.2,2.4,0.9,0.0,2.1,32.0,30.8,2.8,7.3,0.38,0.47,2.1,2.7,0.79
268,Kareem South,8.9,1.0,2.3,0.7,1.6,0.7,0.1,1.0,32.0,30.1,3.1,8.7,0.35,0.42,1.7,1.9,0.86
269,N'Faly Dante,8.88,0.65,5.82,2.05,3.78,1.05,1.05,1.38,20.25,19.38,3.78,5.92,0.64,0.64,1.32,2.45,0.51
270,Julian Jacobs,8.87,4.17,4.53,0.87,3.67,1.13,0.4,2.67,31.67,28.8,3.27,6.97,0.46,0.49,1.93,2.77,0.71
271,Jemarl Baker Jr.,8.85,2.05,2.55,0.25,2.35,0.65,0.25,0.85,22.0,24.4,3.1,7.9,0.38,0.48,1.15,1.35,0.83
272,Lazar Stefanovic,8.85,2.0,2.9,0.55,2.35,0.75,0.05,1.5,31.5,26.7,3.05,8.35,0.37,0.45,1.35,1.6,0.85
273,Kaleb Tarczewski,8.8,0.48,6.72,2.1,4.62,0.28,0.92,1.5,33.75,25.92,3.08,5.52,0.56,0.56,2.65,3.78,0.7
274,Jerime Anderson,8.8,4.2,3.1,0.4,2.7,1.8,0.3,1.8,32.0,33.0,3.3,7.3,0.45,0.52,1.2,2.1,0.59
275,Charles Callison,8.8,2.6,1.65,0.25,1.4,1.2,0.25,1.65,29.0,26.0,3.35,7.85,0.42,0.49,1.0,1.4,0.75
276,Braxton Meah,8.8,0.6,7.2,2.3,4.8,0.5,1.6,1.5,31.0,27.3,3.5,4.9,0.71,0.71,1.9,2.7,0.69
277,Chase Jeter,8.7,0.6,5.4,1.7,3.7,0.4,0.5,1.1,26.0,20.5,3.35,5.85,0.57,0.57,2.05,3.3,0.62
278,Kobi Simmons,8.7,2.0,1.6,0.4,1.3,0.6,0.1,1.2,37.0,23.5,3.0,7.6,0.4,0.45,1.9,2.4,0.78
279,Cormac Ryan,8.7,1.9,3.5,0.3,3.1,1.0,0.2,1.6,24.0,28.5,2.8,8.3,0.33,0.46,1.2,1.6,0.74
280,Richard Solomon,8.63,0.7,7.73,2.33,5.47,0.8,1.2,1.43,25.33,24.17,3.2,6.4,0.49,0.49,2.23,3.77,0.6
281,Kodi Justice,8.6,2.1,2.22,0.35,1.9,0.92,0.28,1.48,28.75,25.2,2.92,6.82,0.42,0.56,0.98,1.35,0.75
282,Anthony Mathis,8.5,0.9,2.3,0.4,1.9,0.5,0.0,0.6,31.0,23.5,2.8,6.1,0.45,0.63,0.7,0.9,0.82
283,Efe Abogidi,8.5,0.5,6.5,2.3,4.2,0.8,1.55,1.35,32.0,22.65,3.0,6.0,0.5,0.53,2.1,2.65,0.8
284,Ryan Betley,8.5,1.2,3.4,0.3,3.0,0.3,0.3,1.4,29.0,27.3,2.8,7.9,0.35,0.47,1.1,1.4,0.8
285,David Jenkins Jr.,8.5,0.7,1.7,0.0,1.7,0.3,0.1,1.0,31.0,19.1,2.4,6.2,0.38,0.52,2.0,2.5,0.82
286,Nahziah Carter,8.47,0.97,3.0,0.83,2.17,0.87,0.47,1.47,34.0,21.93,3.1,6.8,0.46,0.52,1.4,2.23,0.62
287,Tyler Rawson,8.45,2.8,5.25,1.1,4.15,0.65,0.7,1.6,33.5,25.35,2.8,6.3,0.45,0.54,1.6,2.2,0.73
288,Pelle Larsson,8.43,2.57,3.63,0.7,2.93,0.77,0.3,1.97,32.33,24.9,2.57,5.5,0.47,0.56,2.3,2.73,0.84
289,Jabe Mullins,8.4,1.6,2.1,0.2,1.9,0.5,0.0,1.0,30.0,23.1,2.8,6.5,0.44,0.58,0.9,1.0,0.87
290,Dusan Ristic,8.4,0.55,4.58,1.48,3.12,0.22,0.48,0.98,35.25,18.75,3.45,6.07,0.57,0.58,1.4,2.02,0.68
291,Ryan Luther,8.4,1.2,4.3,1.8,2.5,0.8,0.2,1.2,32.0,24.9,3.1,7.0,0.44,0.54,0.8,1.1,0.76
292,Kerr Kriisa,8.37,4.07,1.8,0.3,1.47,0.53,0.03,2.03,25.33,27.83,2.63,7.47,0.35,0.5,0.93,1.17,0.86
293,Namon Wright,8.35,1.0,3.2,0.5,2.6,0.45,0.25,1.3,22.0,19.9,2.75,6.25,0.44,0.53,1.9,2.4,0.79
294,Tony Parker,8.35,0.3,5.12,2.05,3.08,0.42,0.7,1.18,34.0,18.3,3.35,6.07,0.56,0.56,1.6,3.12,0.49
295,Aziz N'Diaye,8.35,0.3,8.2,3.0,5.2,0.5,1.1,1.6,33.5,26.0,3.45,6.35,0.54,0.54,1.5,3.55,0.41
296,Gabe York,8.32,1.4,1.95,0.3,1.65,0.52,0.2,0.95,31.0,21.0,2.8,6.7,0.41,0.54,1.08,1.5,0.68
297,Chevez Goodwin,8.3,0.55,4.95,2.0,3.0,0.35,0.4,1.35,33.5,19.7,3.55,6.35,0.55,0.55,1.15,2.45,0.5
298,De'Anthony Melton,8.3,3.5,4.7,1.4,3.3,1.9,1.0,1.8,36.0,27.0,2.8,6.4,0.44,0.48,2.1,3.0,0.71
299,Daniel Utomi,8.2,0.8,3.8,0.7,3.1,0.3,0.2,1.4,31.0,24.6,2.6,6.5,0.41,0.52,1.5,2.0,0.74
300,Hallice Cooke,8.2,2.5,2.6,0.2,2.4,0.8,0.1,1.6,32.0,26.3,2.8,6.1,0.46,0.56,1.3,1.8,0.74
301,Michael Humphrey,8.2,0.7,5.65,1.8,3.88,0.75,0.9,1.3,31.25,21.3,3.32,6.92,0.49,0.51,1.32,1.95,0.64
302,Josh Fortune,8.15,1.85,3.5,0.65,2.85,0.6,0.25,1.75,34.0,21.65,2.75,7.0,0.38,0.47,1.5,1.95,0.78
303,Jaiden Delaire,8.12,0.75,3.12,0.82,2.3,0.55,0.38,1.55,29.5,20.15,2.9,6.6,0.43,0.46,1.9,2.78,0.68
304,Shane Gatling,8.1,1.45,1.8,0.2,1.65,0.65,0.25,1.15,34.0,23.6,2.55,6.9,0.36,0.46,1.7,2.05,0.83
305,Cedric Henderson Jr.,8.1,1.1,3.5,1.1,2.4,0.8,0.4,1.2,35.0,23.1,2.9,6.3,0.46,0.55,1.2,1.6,0.76
306,Conor Clifford,8.1,0.6,2.4,0.65,1.8,0.0,0.5,1.5,31.0,16.9,3.5,5.7,0.61,0.61,1.2,1.4,0.84
307,Dwayne Benjamin,8.1,0.95,4.4,1.15,3.25,0.95,0.35,0.9,36.0,22.45,3.0,7.0,0.43,0.5,1.05,1.75,0.58
308,Rollie Worster,8.1,4.05,4.85,0.4,4.5,0.85,0.25,1.75,30.5,30.4,3.05,7.4,0.41,0.46,1.3,1.65,0.81
309,Brandon Randolph,8.05,0.9,2.05,0.4,1.65,0.55,0.2,1.0,31.5,20.2,2.85,7.55,0.38,0.44,1.45,1.9,0.76
310,Keeshawn Barthelemy,8.03,2.07,1.73,0.3,1.4,0.47,0.17,1.0,29.0,21.1,2.8,6.97,0.39,0.47,1.33,1.63,0.85
311,J'Vonne Hadley,8.0,1.3,5.9,2.4,3.5,1.1,0.5,1.1,22.0,25.7,3.3,6.3,0.52,0.52,1.3,2.4,0.56
312,Grant Newell,8.0,0.7,3.9,0.6,3.2,0.9,0.2,1.1,31.0,26.7,3.2,8.0,0.4,0.43,1.1,1.8,0.64
313,Mychal Ladd,7.95,1.6,4.45,1.25,3.2,0.6,0.05,1.3,26.0,25.5,2.85,6.75,0.42,0.48,1.5,2.65,0.58
314,David Wear,7.93,0.87,5.03,1.7,3.37,0.6,0.23,1.0,34.33,24.9,3.17,6.63,0.48,0.52,1.1,1.47,0.74
315,D'Shawn Schwartz,7.93,1.08,3.3,0.72,2.62,0.42,0.12,0.98,32.25,24.5,2.75,6.6,0.42,0.51,1.23,1.68,0.73
316,Shakur Juiston,7.9,2.0,6.3,2.0,4.3,1.0,0.6,1.8,26.0,28.1,3.5,7.1,0.49,0.51,0.7,1.3,0.53
317,Cody Riley,7.9,0.95,4.47,1.27,3.18,0.45,0.5,1.5,29.5,20.7,3.1,6.15,0.5,0.51,1.62,2.7,0.6
318,Tony Woods,7.85,0.55,3.5,1.55,2.0,0.2,1.3,1.5,35.0,19.45,3.0,5.65,0.53,0.53,1.85,3.0,0.62
319,Eric Moreland,7.83,1.37,9.23,2.43,6.8,0.8,2.13,1.97,28.33,26.87,2.9,5.47,0.53,0.54,1.9,3.53,0.54
321,Mikael Jantunen,7.8,1.3,4.7,1.6,3.05,0.55,0.2,1.2,25.5,25.65,3.05,4.85,0.63,0.66,1.45,1.85,0.8
322,Adem Bona,7.7,0.7,5.3,2.2,3.0,0.6,1.7,1.3,33.0,22.9,3.2,4.7,0.68,0.68,1.4,2.5,0.57
323,Jordan Bell,7.6,1.43,6.73,2.1,4.63,1.07,2.23,1.53,35.0,24.33,3.23,5.33,0.6,0.6,1.1,1.77,0.58
325,Jonathan Gilling,7.52,2.05,3.5,0.43,3.08,0.55,0.2,1.38,33.0,27.0,2.42,5.92,0.42,0.58,0.7,1.05,0.68
326,Kyle Cain,7.5,0.8,5.5,1.4,4.1,0.5,0.1,1.8,29.0,23.4,3.1,6.8,0.45,0.45,1.4,1.8,0.77
327,Larry Drew II,7.5,7.3,2.4,0.3,2.2,1.4,0.2,2.5,35.0,35.5,2.9,6.6,0.45,0.51,0.8,1.3,0.61
328,Connor Vanover,7.5,0.2,3.0,0.8,2.2,0.3,1.3,0.6,28.0,17.5,3.0,6.3,0.47,0.55,0.6,0.9,0.67
329,Jaylen Clark,7.4,1.03,4.07,1.5,2.57,1.27,0.23,0.77,30.0,19.2,2.87,5.9,0.5,0.52,1.23,1.9,0.66
330,Prince Ali,7.35,1.08,2.3,0.57,1.72,0.85,0.18,1.25,28.5,19.5,2.52,6.15,0.41,0.48,1.4,2.15,0.65
331,Aaron Fuller,7.35,0.3,4.75,2.1,2.7,0.65,0.35,1.05,25.0,21.95,2.75,5.35,0.51,0.51,1.8,2.85,0.65
332,Ahmed Ali,7.3,2.9,1.8,0.6,1.3,0.7,0.0,1.2,32.0,21.2,2.4,6.4,0.37,0.48,1.2,1.4,0.83
333,Omar Oraby,7.25,0.35,4.95,1.5,3.45,0.2,1.9,1.3,32.0,18.65,2.7,4.65,0.59,0.59,1.8,2.8,0.62
334,Darnell Gant,7.2,0.8,5.4,2.3,3.1,0.4,0.3,0.7,35.0,24.5,2.7,5.9,0.47,0.52,1.0,1.6,0.61
335,Maurice Calloo,7.2,0.6,2.95,0.55,2.4,0.35,0.05,1.2,30.5,19.65,2.35,6.7,0.35,0.44,1.3,1.6,0.84
336,Dewayne Dedmon,7.15,0.45,6.25,2.4,3.85,0.9,1.55,1.55,25.5,22.8,3.05,5.8,0.53,0.53,1.05,1.8,0.61
337,Carter Skaggs,7.1,0.6,2.15,0.35,1.8,0.25,0.05,0.85,28.0,18.6,2.3,5.7,0.4,0.57,0.6,0.7,0.89
338,Abe Lodwick,7.1,1.0,4.4,1.1,3.3,0.4,0.2,0.9,27.0,23.0,2.4,5.3,0.46,0.63,0.5,0.7,0.78
339,Bryce Wills,7.1,2.03,3.7,0.57,3.13,1.03,0.57,2.03,26.0,26.87,2.8,5.9,0.48,0.5,1.27,2.5,0.52
340,Jalen Graham,7.07,0.83,4.13,1.4,2.7,0.47,1.17,1.3,26.0,19.6,3.07,5.73,0.58,0.58,0.9,1.7,0.49
341,Victor Bailey Jr.,7.05,0.9,1.85,0.5,1.35,0.5,0.05,0.8,36.5,17.85,2.4,5.7,0.42,0.51,1.2,1.35,0.89
342,Tyler Bilodeau,7.0,0.6,3.9,1.0,2.8,0.4,0.3,1.2,32.0,19.7,2.6,5.8,0.46,0.49,1.4,1.7,0.82
343,Rylan Jones,7.0,4.2,2.35,0.3,2.15,1.35,0.05,1.9,22.5,28.0,2.15,5.55,0.38,0.48,1.5,1.8,0.78
344,D.J. Shelton,7.0,1.2,6.17,1.57,4.6,0.53,0.47,1.53,32.67,23.97,2.4,5.67,0.46,0.5,1.67,2.37,0.68
345,Mark Tollefsen,7.0,1.3,3.0,1.2,1.8,0.4,0.6,0.6,34.0,21.9,2.6,5.1,0.51,0.59,0.9,1.1,0.8
346,Marcus Allen,6.98,1.4,2.75,0.82,1.85,1.0,0.08,1.15,31.5,22.02,2.52,5.82,0.43,0.46,1.55,2.4,0.57
347,Kimani Lawrence,6.96,0.86,3.82,1.2,2.64,0.64,0.44,1.1,27.2,20.96,2.72,5.68,0.47,0.5,1.18,1.88,0.66
348,Mike Anderson,6.95,2.15,5.85,1.7,4.2,0.7,0.4,1.6,31.5,28.75,2.15,4.85,0.44,0.51,1.9,2.65,0.72
349,Garrett Jackson,6.9,0.5,3.1,0.9,2.2,0.7,0.6,1.2,32.0,22.2,2.8,6.8,0.41,0.44,0.9,1.4,0.68
350,JoJo Zamora,6.9,1.1,1.4,0.3,1.2,0.6,0.3,1.2,32.0,20.0,2.5,5.5,0.46,0.55,0.9,1.2,0.81
351,Drick Bernstine,6.9,2.7,6.9,1.8,5.0,1.2,0.7,2.3,29.0,27.9,3.1,6.1,0.51,0.51,0.7,1.2,0.54
352,PJ Fuller II,6.8,1.8,1.95,0.25,1.75,1.1,0.4,2.25,29.0,22.85,2.35,5.95,0.39,0.46,1.3,1.65,0.76
353,Koren Johnson,6.8,1.8,1.2,0.2,1.0,1.2,0.3,1.7,29.0,19.4,2.4,6.0,0.4,0.48,1.1,1.5,0.7
354,Josiah Turner,6.8,2.4,3.1,0.8,2.3,1.1,0.3,2.1,29.0,24.9,2.2,5.2,0.42,0.44,2.2,3.5,0.63
355,Justin Kier,6.8,2.2,3.1,0.3,2.8,0.6,0.0,1.4,37.0,20.1,2.4,5.4,0.44,0.53,1.1,1.3,0.83
356,Shaqquan Aaron,6.73,1.4,3.17,0.73,2.43,0.5,0.2,1.1,34.67,21.47,2.43,5.67,0.43,0.51,1.0,1.53,0.57
357,Christian Koloko,6.73,0.63,4.83,1.93,2.9,0.53,1.67,0.8,30.33,17.0,2.63,4.57,0.55,0.55,1.43,2.2,0.57
358,Dilon Farr,6.7,0.5,4.8,1.0,3.8,0.9,0.5,1.4,31.0,25.9,2.7,5.8,0.47,0.52,0.7,1.3,0.56
359,Holland Woods II,6.7,1.9,2.2,0.2,2.0,1.0,0.0,0.7,25.0,26.2,2.2,5.6,0.38,0.48,1.3,1.5,0.86
360,Jordan Usher,6.7,1.3,2.85,0.7,2.1,0.4,0.2,1.2,24.0,19.1,2.45,5.4,0.45,0.52,1.15,1.6,0.73
361,Dylan Smith,6.7,1.23,2.83,0.43,2.4,0.5,0.37,1.37,32.67,21.9,2.17,6.17,0.36,0.47,0.97,1.27,0.76
362,Jamal Bey,6.66,0.96,2.88,0.58,2.3,1.02,0.42,1.14,30.0,23.64,2.18,5.64,0.4,0.48,1.36,1.88,0.7
363,Maxime Raynaud,6.65,0.85,4.95,1.55,3.4,0.35,0.35,1.3,31.0,17.2,2.85,5.3,0.54,0.58,0.6,1.0,0.57
364,Malcolm Duvivier,6.63,2.03,2.03,0.4,1.6,0.57,0.1,1.7,31.67,23.83,2.23,5.8,0.41,0.49,1.33,1.97,0.64
365,Wesley Gordon,6.62,1.32,6.7,2.58,4.15,0.43,1.55,1.3,32.75,25.98,2.38,4.82,0.49,0.5,1.8,2.72,0.66
366,Kevin Parrom,6.6,1.8,3.9,1.3,2.6,0.4,0.2,0.95,27.5,19.6,2.25,4.95,0.44,0.54,1.2,1.7,0.69
368,Stone Gettings,6.6,1.0,4.2,1.5,2.7,0.6,0.3,1.1,27.0,20.5,2.6,5.3,0.48,0.54,0.9,1.3,0.69
369,Jalen Hill,6.6,1.17,6.27,2.1,4.2,0.37,0.87,1.37,25.67,21.0,2.17,4.0,0.55,0.55,2.23,3.2,0.7
370,Andre Spight,6.6,1.3,0.9,0.3,0.6,0.5,0.0,0.7,27.0,19.5,2.2,6.6,0.34,0.44,0.9,1.1,0.79
